Country/Area;Date;Visitor
Bangladesh;05.2017;979 
Bangladesh;06.2017;738 
Bangladesh;07.2017;1159 
Bangladesh;08.2017;1042 
Bangladesh;09.2017;1742 
Bangladesh;10.2017;1340 
Bangladesh;11.2017;977 
Bangladesh;12.2017;882 
Bangladesh;01.2018;1184 
Bangladesh;02.2018;871 
Bangladesh;03.2018;1058 
Bangladesh;04.2018;1710 
Bangladesh;05.2018;1007 
Bangladesh;06.2018;930 
Bangladesh;07.2018;1149 
Bangladesh;08.2018;1182 
Bangladesh;09.2018;1749 
Bangladesh;10.2018;1245 
Bangladesh;11.2018;969 
Bangladesh;12.2018;917 
Bangladesh;01.2019;1110 
Bangladesh;02.2019;958 
Bangladesh;03.2019;1280 
Bangladesh;04.2019;1366 
Bangladesh;05.2019;1119 
Bangladesh;06.2019;1052 
Bangladesh;07.2019;1089 
Bangladesh;08.2019;1633 
Bangladesh;09.2019;1848 
Bangladesh;10.2019;1524 
Bangladesh;11.2019;1179 
Bangladesh;12.2019;1016 
Bangladesh;01.2020;1479 
Bangladesh;02.2020;967 
Bangladesh;03.2020;531 
Bangladesh;04.2020;105 
Bangladesh;05.2020;4 
Bangladesh;06.2020;1 
Bangladesh;07.2020;15 
Bangladesh;08.2020;112 
Bangladesh;09.2020;106 
Bangladesh;10.2020;132 
Bangladesh;11.2020;493 
Bangladesh;12.2020;499 
Bangladesh;01.2021;220 
Bangladesh;02.2021;77 
Bangladesh;03.2021;143 
Bangladesh;04.2021;89 
Bangladesh;05.2021;77 
Bangladesh;06.2021;3 
Bangladesh;07.2021;31 
Bangladesh;08.2021;3 
Bangladesh;09.2021;134 
Bangladesh;10.2021;322 
Bangladesh;11.2021;459 
Bangladesh;12.2021;231 
Bangladesh;01.2022;351 
Bangladesh;02.2022;363 
Bangladesh;03.2022;554 
Bangladesh;04.2022;1418 
Bangladesh;05.2022;1865 
Bangladesh;06.2022;1177 
Bangladesh;07.2022;774 
Bangladesh;08.2022;1160 
Bangladesh;09.2022;1077 
Bangladesh;10.2022;1086 
Bangladesh;11.2022;1261 
Bangladesh;12.2022;895 
Bangladesh;01.2023;1521 
Bangladesh;02.2023;1153 
Bangladesh;03.2023;1288 
Bangladesh;04.2023;1647 
Bangladesh;05.2023;1997 
Bangladesh;06.2023;1085 
Bangladesh;07.2023;0 
Bangladesh;08.2023;0 
Bangladesh;09.2023;0 
Bangladesh;10.2023;0 
Bangladesh;11.2023;0 
Bangladesh;12.2023;0 
Barbados;01.2017;30 
Barbados;02.2017;17 
Barbados;03.2017;10 
Barbados;04.2017;17 
Barbados;05.2017;10 
Barbados;06.2017;16 
Barbados;07.2017;14 
Barbados;08.2017;19 
Barbados;09.2017;18 
Barbados;10.2017;12 
Barbados;11.2017;11 
Barbados;12.2017;3 
Barbados;01.2018;15 
Barbados;02.2018;14 
Barbados;03.2018;12 
Barbados;04.2018;19 
Barbados;05.2018;9 
Barbados;06.2018;2 
Barbados;07.2018;14 
Barbados;08.2018;19 
Barbados;09.2018;18 
Barbados;10.2018;18 
Barbados;11.2018;13 
Barbados;12.2018;6 
Barbados;01.2019;24 
Barbados;02.2019;32 
Barbados;03.2019;17 
Barbados;04.2019;13 
Barbados;05.2019;10 
Barbados;06.2019;11 
Barbados;07.2019;19 
Barbados;08.2019;24 
Barbados;09.2019;33 
Barbados;10.2019;33 
Barbados;11.2019;17 
Barbados;12.2019;7 
Barbados;01.2020;8 
Barbados;02.2020;6 
Barbados;03.2020;1 
Barbados;04.2020;0 
Barbados;05.2020;0 
Barbados;06.2020;0 
Barbados;07.2020;1 
Barbados;08.2020;0 
Barbados;09.2020;0 
Barbados;10.2020;1 
Barbados;11.2020;0 
Barbados;12.2020;0 
Barbados;01.2021;0 
Barbados;02.2021;1 
Barbados;03.2021;0 
Barbados;04.2021;0 
Barbados;05.2021;1 
Barbados;06.2021;0 
Barbados;07.2021;20 
Barbados;08.2021;4 
Barbados;09.2021;0 
Barbados;10.2021;2 
Barbados;11.2021;5 
Barbados;12.2021;0 
Barbados;01.2022;1 
Barbados;02.2022;2 
Barbados;03.2022;1 
Barbados;04.2022;2 
Barbados;05.2022;2 
Barbados;06.2022;0 
Barbados;07.2022;4 
Barbados;08.2022;4 
Barbados;09.2022;3 
Barbados;10.2022;6 
Barbados;11.2022;8 
Barbados;12.2022;2 
Barbados;01.2023;5 
Barbados;02.2023;8 
Barbados;03.2023;14 
Barbados;04.2023;22 
Barbados;05.2023;18 
Barbados;06.2023;8 
Barbados;07.2023;0 
Barbados;08.2023;0 
Barbados;09.2023;0 
Barbados;10.2023;0 
Barbados;11.2023;0 
Barbados;12.2023;0 
Belarus;01.2017;93 
Belarus;02.2017;52 
Belarus;03.2017;191 
Belarus;04.2017;172 
Belarus;05.2017;157 
Belarus;06.2017;116 
Belarus;07.2017;116 
Belarus;08.2017;111 
Belarus;09.2017;169 
Belarus;10.2017;190 
Belarus;11.2017;161 
Belarus;12.2017;63 
Belarus;01.2018;113 
Belarus;02.2018;65 
Belarus;03.2018;194 
Belarus;04.2018;302 
Belarus;05.2018;221 
Belarus;06.2018;129 
Belarus;07.2018;208 
Belarus;08.2018;140 
Belarus;09.2018;190 
Belarus;10.2018;244 
Belarus;11.2018;271 
Belarus;12.2018;127 
Belarus;01.2019;104 
Belarus;02.2019;106 
Belarus;03.2019;323 
Belarus;04.2019;279 
Belarus;05.2019;200 
Belarus;06.2019;170 
Belarus;07.2019;187 
Belarus;08.2019;159 
Belarus;09.2019;241 
Belarus;10.2019;292 
Belarus;11.2019;287 
Belarus;12.2019;158 
Belarus;01.2020;129 
Belarus;02.2020;89 
Belarus;03.2020;88 
Belarus;04.2020;1 
Belarus;05.2020;0 
Belarus;06.2020;1 
Belarus;07.2020;0 
Belarus;08.2020;5 
Belarus;09.2020;2 
Belarus;10.2020;10 
Belarus;11.2020;13 
Belarus;12.2020;5 
Belarus;01.2021;9 
Belarus;02.2021;1 
Belarus;03.2021;2 
Belarus;04.2021;9 
Belarus;05.2021;3 
Belarus;06.2021;7 
Belarus;07.2021;249 
Belarus;08.2021;75 
Belarus;09.2021;3 
Belarus;10.2021;36 
Belarus;11.2021;10 
Belarus;12.2021;1 
Belarus;01.2022;9 
Belarus;02.2022;8 
Belarus;03.2022;25 
Belarus;04.2022;17 
Belarus;05.2022;19 
Belarus;06.2022;19 
Belarus;07.2022;28 
Belarus;08.2022;20 
Belarus;09.2022;40 
Belarus;10.2022;54 
Belarus;11.2022;77 
Belarus;12.2022;43 
Belarus;01.2023;58 
Belarus;02.2023;55 
Belarus;03.2023;144 
Belarus;04.2023;147 
Belarus;05.2023;122 
Belarus;06.2023;49 
Belarus;07.2023;0 
Belarus;08.2023;0 
Belarus;09.2023;0 
Belarus;10.2023;0 
Belarus;11.2023;0 
Belarus;12.2023;0 
Belgium;01.2017;1414 
Belgium;02.2017;1773 
Belgium;03.2017;2752 
Belgium;04.2017;4149 
Belgium;05.2017;2802 
Belgium;06.2017;1971 
Belgium;07.2017;4095 
Belgium;08.2017;2145 
Belgium;09.2017;2905 
Belgium;10.2017;4037 
Belgium;11.2017;2420 
Belgium;12.2017;1591 
Belgium;01.2018;1498 
Belgium;02.2018;1699 
Belgium;03.2018;3158 
Belgium;04.2018;4209 
Belgium;05.2018;2976 
Belgium;06.2018;2122 
Belgium;07.2018;4832 
Belgium;08.2018;2502 
Belgium;09.2018;2982 
Belgium;10.2018;4005 
Belgium;11.2018;2729 
Belgium;12.2018;1675 
Belgium;01.2019;1572 
Belgium;02.2019;1849 
Belgium;03.2019;3547 
Belgium;04.2019;5258 
Belgium;05.2019;3351 
Belgium;06.2019;2553 
Belgium;07.2019;5166 
Belgium;08.2019;2850 
Belgium;09.2019;3488 
Belgium;10.2019;4424 
Belgium;11.2019;3138 
Belgium;12.2019;2049 
Belgium;01.2020;1601 
Belgium;02.2020;1603 
Belgium;03.2020;688 
Belgium;04.2020;1 
Belgium;05.2020;0 
Belgium;06.2020;5 
Belgium;07.2020;4 
Belgium;08.2020;38 
Belgium;09.2020;9 
Belgium;10.2020;41 
Belgium;11.2020;38 
Belgium;12.2020;46 
Belgium;01.2021;49 
Belgium;02.2021;13 
Belgium;03.2021;16 
Belgium;04.2021;13 
Belgium;05.2021;23 
Belgium;06.2021;21 
Belgium;07.2021;610 
Belgium;08.2021;222 
Belgium;09.2021;42 
Belgium;10.2021;56 
Belgium;11.2021;35 
Belgium;12.2021;22 
Belgium;01.2022;47 
Belgium;02.2022;13 
Belgium;03.2022;129 
Belgium;04.2022;175 
Belgium;05.2022;235 
Belgium;06.2022;301 
Belgium;07.2022;406 
Belgium;08.2022;349 
Belgium;09.2022;708 
Belgium;10.2022;1375 
Belgium;11.2022;1333 
Belgium;12.2022;1540 
Belgium;01.2023;1073 
Belgium;02.2023;1338 
Belgium;03.2023;2824 
Belgium;04.2023;3903 
Belgium;05.2023;3267 
Belgium;06.2023;1890 
Belgium;07.2023;0 
Belgium;08.2023;0 
Belgium;09.2023;0 
Belgium;10.2023;0 
Belgium;11.2023;0 
Belgium;12.2023;0 
Belize;01.2017;8 
Belize;02.2017;10 
Belize;03.2017;5 
Belize;04.2017;6 
Belize;05.2017;9 
Belize;06.2017;6 
Belize;07.2017;6 
Belize;08.2017;3 
Belize;09.2017;4 
Belize;10.2017;9 
Belize;11.2017;5 
Belize;12.2017;6 
Belize;01.2018;11 
Belize;02.2018;2 
Belize;03.2018;9 
Belize;04.2018;3 
Belize;05.2018;10 
Belize;06.2018;9 
Belize;07.2018;4 
Belize;08.2018;8 
Belize;09.2018;4 
Belize;10.2018;2 
Belize;11.2018;12 
Belize;12.2018;7 
Belize;01.2019;7 
Belize;02.2019;8 
Belize;03.2019;4 
Belize;04.2019;7 
Belize;05.2019;4 
Belize;06.2019;16 
Belize;07.2019;13 
Belize;08.2019;15 
Belize;09.2019;4 
Belize;10.2019;6 
Belize;11.2019;20 
Belize;12.2019;4 
Belize;01.2020;13 
Belize;02.2020;8 
Belize;03.2020;0 
Belize;04.2020;0 
Belize;05.2020;0 
Belize;06.2020;0 
Belize;07.2020;0 
Belize;08.2020;0 
Belize;09.2020;0 
Belize;10.2020;0 
Belize;11.2020;1 
Belize;12.2020;1 
Belize;01.2021;0 
Belize;02.2021;0 
Belize;03.2021;0 
Belize;04.2021;0 
Belize;05.2021;0 
Belize;06.2021;0 
Belize;07.2021;6 
Belize;08.2021;0 
Belize;09.2021;0 
Belize;10.2021;0 
Belize;11.2021;1 
Belize;12.2021;0 
Belize;01.2022;0 
Belize;02.2022;1 
Belize;03.2022;0 
Belize;04.2022;0 
Belize;05.2022;0 
Belize;06.2022;0 
Belize;07.2022;1 
Belize;08.2022;1 
Belize;09.2022;7 
Belize;10.2022;2 
Belize;11.2022;0 
Belize;12.2022;2 
Belize;01.2023;11 
Belize;02.2023;0 
Belize;03.2023;7 
Belize;04.2023;9 
Belize;05.2023;11 
Belize;06.2023;15 
Belize;07.2023;0 
Belize;08.2023;0 
Belize;09.2023;0 
Belize;10.2023;0 
Belize;11.2023;0 
Belize;12.2023;0 
Benin;01.2017;17 
Benin;02.2017;2 
Benin;03.2017;19 
Benin;04.2017;15 
Benin;05.2017;8 
Benin;06.2017;10 
Benin;07.2017;26 
Benin;08.2017;15 
Benin;09.2017;20 
Benin;10.2017;22 
Benin;11.2017;11 
Benin;12.2017;13 
Benin;01.2018;7 
Benin;02.2018;11 
Benin;03.2018;10 
Benin;04.2018;16 
Benin;05.2018;13 
Benin;06.2018;24 
Benin;07.2018;24 
Benin;08.2018;17 
Benin;09.2018;20 
Benin;10.2018;25 
Benin;11.2018;26 
Benin;12.2018;15 
Benin;01.2019;11 
Benin;02.2019;13 
Benin;03.2019;18 
Benin;04.2019;7 
Benin;05.2019;18 
Benin;06.2019;12 
Benin;07.2019;29 
Benin;08.2019;62 
Benin;09.2019;25 
Benin;10.2019;28 
Benin;11.2019;30 
Benin;12.2019;15 
Benin;01.2020;9 
Benin;02.2020;8 
Benin;03.2020;6 
Benin;04.2020;0 
Benin;05.2020;0 
Benin;06.2020;0 
Benin;07.2020;1 
Benin;08.2020;0 
Benin;09.2020;2 
Benin;10.2020;5 
Benin;11.2020;8 
Benin;12.2020;2 
Benin;01.2021;2 
Benin;02.2021;1 
Benin;03.2021;2 
Benin;04.2021;5 
Benin;05.2021;5 
Benin;06.2021;4 
Benin;07.2021;18 
Benin;08.2021;7 
Benin;09.2021;3 
Benin;10.2021;3 
Benin;11.2021;11 
Benin;12.2021;3 
Benin;01.2022;6 
Benin;02.2022;0 
Benin;03.2022;4 
Benin;04.2022;11 
Benin;05.2022;9 
Benin;06.2022;2 
Benin;07.2022;9 
Benin;08.2022;9 
Benin;09.2022;18 
Benin;10.2022;14 
Benin;11.2022;5 
Benin;12.2022;11 
Benin;01.2023;7 
Benin;02.2023;7 
Benin;03.2023;9 
Benin;04.2023;11 
Benin;05.2023;12 
Benin;06.2023;18 
Benin;07.2023;0 
Benin;08.2023;0 
Benin;09.2023;0 
Benin;10.2023;0 
Benin;11.2023;0 
Benin;12.2023;0 
Bhutan;01.2017;103 
Bhutan;02.2017;54 
Bhutan;03.2017;35 
Bhutan;04.2017;101 
Bhutan;05.2017;63 
Bhutan;06.2017;15 
Bhutan;07.2017;148 
Bhutan;08.2017;49 
Bhutan;09.2017;98 
Bhutan;10.2017;414 
Bhutan;11.2017;131 
Bhutan;12.2017;59 
Bhutan;01.2018;89 
Bhutan;02.2018;58 
Bhutan;03.2018;43 
Bhutan;04.2018;204 
Bhutan;05.2018;53 
Bhutan;06.2018;64 
Bhutan;07.2018;94 
Bhutan;08.2018;43 
Bhutan;09.2018;104 
Bhutan;10.2018;78 
Bhutan;11.2018;55 
Bhutan;12.2018;62 
Bhutan;01.2019;65 
Bhutan;02.2019;67 
Bhutan;03.2019;52 
Bhutan;04.2019;50 
Bhutan;05.2019;42 
Bhutan;06.2019;47 
Bhutan;07.2019;50 
Bhutan;08.2019;54 
Bhutan;09.2019;79 
Bhutan;10.2019;94 
Bhutan;11.2019;72 
Bhutan;12.2019;64 
Bhutan;01.2020;107 
Bhutan;02.2020;35 
Bhutan;03.2020;12 
Bhutan;04.2020;0 
Bhutan;05.2020;0 
Bhutan;06.2020;0 
Bhutan;07.2020;0 
Bhutan;08.2020;1 
Bhutan;09.2020;0 
Bhutan;10.2020;0 
Bhutan;11.2020;32 
Bhutan;12.2020;4 
Bhutan;01.2021;1 
Bhutan;02.2021;2 
Bhutan;03.2021;1 
Bhutan;04.2021;0 
Bhutan;05.2021;0 
Bhutan;06.2021;0 
Bhutan;07.2021;11 
Bhutan;08.2021;7 
Bhutan;09.2021;1 
Bhutan;10.2021;14 
Bhutan;11.2021;7 
Bhutan;12.2021;1 
Bhutan;01.2022;2 
Bhutan;02.2022;3 
Bhutan;03.2022;2 
Bhutan;04.2022;6 
Bhutan;05.2022;10 
Bhutan;06.2022;16 
Bhutan;07.2022;25 
Bhutan;08.2022;32 
Bhutan;09.2022;29 
Bhutan;10.2022;44 
Bhutan;11.2022;60 
Bhutan;12.2022;42 
Bhutan;01.2023;89 
Bhutan;02.2023;61 
Bhutan;03.2023;58 
Bhutan;04.2023;49 
Bhutan;05.2023;63 
Bhutan;06.2023;77 
Bhutan;07.2023;0 
Bhutan;08.2023;0 
Bhutan;09.2023;0 
Bhutan;10.2023;0 
Bhutan;11.2023;0 
Bhutan;12.2023;0 
Bolivia;01.2017;50 
Bolivia;02.2017;31 
Bolivia;03.2017;42 
Bolivia;04.2017;83 
Bolivia;05.2017;78 
Bolivia;06.2017;58 
Bolivia;07.2017;61 
Bolivia;08.2017;66 
Bolivia;09.2017;62 
Bolivia;10.2017;75 
Bolivia;11.2017;70 
Bolivia;12.2017;47 
Bolivia;01.2018;38 
Bolivia;02.2018;46 
Bolivia;03.2018;66 
Bolivia;04.2018;65 
Bolivia;05.2018;52 
Bolivia;06.2018;67 
Bolivia;07.2018;68 
Bolivia;08.2018;96 
Bolivia;09.2018;79 
Bolivia;10.2018;79 
Bolivia;11.2018;45 
Bolivia;12.2018;88 
Bolivia;01.2019;67 
Bolivia;02.2019;33 
Bolivia;03.2019;105 
Bolivia;04.2019;79 
Bolivia;05.2019;101 
Bolivia;06.2019;86 
Bolivia;07.2019;91 
Bolivia;08.2019;111 
Bolivia;09.2019;79 
Bolivia;10.2019;92 
Bolivia;11.2019;90 
Bolivia;12.2019;86 
Bolivia;01.2020;62 
Bolivia;02.2020;42 
Bolivia;03.2020;26 
Bolivia;04.2020;0 
Bolivia;05.2020;1 
Bolivia;06.2020;0 
Bolivia;07.2020;0 
Bolivia;08.2020;2 
Bolivia;09.2020;0 
Bolivia;10.2020;5 
Bolivia;11.2020;6 
Bolivia;12.2020;7 
Bolivia;01.2021;0 
Bolivia;02.2021;1 
Bolivia;03.2021;0 
Bolivia;04.2021;2 
Bolivia;05.2021;0 
Bolivia;06.2021;3 
Bolivia;07.2021;24 
Bolivia;08.2021;2 
Bolivia;09.2021;2 
Bolivia;10.2021;1 
Bolivia;11.2021;5 
Bolivia;12.2021;1 
Bolivia;01.2022;0 
Bolivia;02.2022;3 
Bolivia;03.2022;5 
Bolivia;04.2022;21 
Bolivia;05.2022;7 
Bolivia;06.2022;19 
Bolivia;07.2022;21 
Bolivia;08.2022;18 
Bolivia;09.2022;27 
Bolivia;10.2022;61 
Bolivia;11.2022;45 
Bolivia;12.2022;36 
Bolivia;01.2023;40 
Bolivia;02.2023;26 
Bolivia;03.2023;104 
Bolivia;04.2023;69 
Bolivia;05.2023;69 
Bolivia;06.2023;55 
Bolivia;07.2023;0 
Bolivia;08.2023;0 
Bolivia;09.2023;0 
Bolivia;10.2023;0 
Bolivia;11.2023;0 
Bolivia;12.2023;0 
Bosnia and Herzegovina;01.2017;33 
Bosnia and Herzegovina;02.2017;15 
Bosnia and Herzegovina;03.2017;24 
Bosnia and Herzegovina;04.2017;46 
Bosnia and Herzegovina;05.2017;23 
Bosnia and Herzegovina;06.2017;14 
Bosnia and Herzegovina;07.2017;26 
Bosnia and Herzegovina;08.2017;31 
Bosnia and Herzegovina;09.2017;56 
Bosnia and Herzegovina;10.2017;33 
Bosnia and Herzegovina;11.2017;29 
Bosnia and Herzegovina;12.2017;16 
Bosnia and Herzegovina;01.2018;18 
Bosnia and Herzegovina;02.2018;19 
Bosnia and Herzegovina;03.2018;19 
Bosnia and Herzegovina;04.2018;47 
Bosnia and Herzegovina;05.2018;44 
Bosnia and Herzegovina;06.2018;28 
Bosnia and Herzegovina;07.2018;28 
Bosnia and Herzegovina;08.2018;39 
Bosnia and Herzegovina;09.2018;52 
Bosnia and Herzegovina;10.2018;40 
Bosnia and Herzegovina;11.2018;30 
Bosnia and Herzegovina;12.2018;19 
Bosnia and Herzegovina;01.2019;20 
Bosnia and Herzegovina;02.2019;25 
Bosnia and Herzegovina;03.2019;34 
Bosnia and Herzegovina;04.2019;54 
Bosnia and Herzegovina;05.2019;24 
Bosnia and Herzegovina;06.2019;25 
Bosnia and Herzegovina;07.2019;58 
Bosnia and Herzegovina;08.2019;30 
Bosnia and Herzegovina;09.2019;48 
Bosnia and Herzegovina;10.2019;33 
Bosnia and Herzegovina;11.2019;43 
Bosnia and Herzegovina;12.2019;26 
Bosnia and Herzegovina;01.2020;21 
Bosnia and Herzegovina;02.2020;19 
Bosnia and Herzegovina;03.2020;8 
Bosnia and Herzegovina;04.2020;0 
Bosnia and Herzegovina;05.2020;0 
Bosnia and Herzegovina;06.2020;0 
Bosnia and Herzegovina;07.2020;0 
Bosnia and Herzegovina;08.2020;0 
Bosnia and Herzegovina;09.2020;5 
Bosnia and Herzegovina;10.2020;5 
Bosnia and Herzegovina;11.2020;5 
Bosnia and Herzegovina;12.2020;2 
Bosnia and Herzegovina;01.2021;5 
Bosnia and Herzegovina;02.2021;1 
Bosnia and Herzegovina;03.2021;5 
Bosnia and Herzegovina;04.2021;0 
Bosnia and Herzegovina;05.2021;1 
Bosnia and Herzegovina;06.2021;0 
Bosnia and Herzegovina;07.2021;23 
Bosnia and Herzegovina;08.2021;33 
Bosnia and Herzegovina;09.2021;1 
Bosnia and Herzegovina;10.2021;5 
Bosnia and Herzegovina;11.2021;1 
Bosnia and Herzegovina;12.2021;2 
Bosnia and Herzegovina;01.2022;0 
Bosnia and Herzegovina;02.2022;24 
Bosnia and Herzegovina;03.2022;2 
Bosnia and Herzegovina;04.2022;5 
Bosnia and Herzegovina;05.2022;4 
Bosnia and Herzegovina;06.2022;4 
Bosnia and Herzegovina;07.2022;6 
Bosnia and Herzegovina;08.2022;10 
Bosnia and Herzegovina;09.2022;7 
Bosnia and Herzegovina;10.2022;13 
Bosnia and Herzegovina;11.2022;22 
Bosnia and Herzegovina;12.2022;17 
Bosnia and Herzegovina;01.2023;24 
Bosnia and Herzegovina;02.2023;16 
Bosnia and Herzegovina;03.2023;36 
Bosnia and Herzegovina;04.2023;46 
Bosnia and Herzegovina;05.2023;76 
Bosnia and Herzegovina;06.2023;16 
Bosnia and Herzegovina;07.2023;0 
Bosnia and Herzegovina;08.2023;0 
Bosnia and Herzegovina;09.2023;0 
Bosnia and Herzegovina;10.2023;0 
Bosnia and Herzegovina;11.2023;0 
Bosnia and Herzegovina;12.2023;0 
Botswana;01.2017;31 
Botswana;02.2017;5 
Botswana;03.2017;33 
Botswana;04.2017;17 
Botswana;05.2017;5 
Botswana;06.2017;11 
Botswana;07.2017;19 
Botswana;08.2017;12 
Botswana;09.2017;23 
Botswana;10.2017;18 
Botswana;11.2017;17 
Botswana;12.2017;35 
Botswana;01.2018;14 
Botswana;02.2018;5 
Botswana;03.2018;23 
Botswana;04.2018;20 
Botswana;05.2018;12 
Botswana;06.2018;19 
Botswana;07.2018;40 
Botswana;08.2018;28 
Botswana;09.2018;23 
Botswana;10.2018;32 
Botswana;11.2018;38 
Botswana;12.2018;10 
Botswana;01.2019;20 
Botswana;02.2019;3 
Botswana;03.2019;19 
Botswana;04.2019;18 
Botswana;05.2019;19 
Botswana;06.2019;22 
Botswana;07.2019;24 
Botswana;08.2019;78 
Botswana;09.2019;30 
Botswana;10.2019;33 
Botswana;11.2019;28 
Botswana;12.2019;18 
Botswana;01.2020;19 
Botswana;02.2020;18 
Botswana;03.2020;14 
Botswana;04.2020;0 
Botswana;05.2020;0 
Botswana;06.2020;0 
Botswana;07.2020;0 
Botswana;08.2020;0 
Botswana;09.2020;2 
Botswana;10.2020;4 
Botswana;11.2020;1 
Botswana;12.2020;9 
Botswana;01.2021;1 
Botswana;02.2021;0 
Botswana;03.2021;0 
Botswana;04.2021;0 
Botswana;05.2021;5 
Botswana;06.2021;3 
Botswana;07.2021;37 
Botswana;08.2021;12 
Botswana;09.2021;0 
Botswana;10.2021;6 
Botswana;11.2021;6 
Botswana;12.2021;0 
Botswana;01.2022;3 
Botswana;02.2022;1 
Botswana;03.2022;2 
Botswana;04.2022;17 
Botswana;05.2022;3 
Botswana;06.2022;2 
Botswana;07.2022;6 
Botswana;08.2022;20 
Botswana;09.2022;15 
Botswana;10.2022;16 
Botswana;11.2022;6 
Botswana;12.2022;6 
Botswana;01.2023;14 
Botswana;02.2023;7 
Botswana;03.2023;13 
Botswana;04.2023;13 
Botswana;05.2023;9 
Botswana;06.2023;12 
Botswana;07.2023;0 
Botswana;08.2023;0 
Botswana;09.2023;0 
Botswana;10.2023;0 
Botswana;11.2023;0 
Botswana;12.2023;0 
Brazil;01.2017;2665 
Brazil;02.2017;2038 
Brazil;03.2017;4312 
Brazil;04.2017;4691 
Brazil;05.2017;3567 
Brazil;06.2017;2655 
Brazil;07.2017;4191 
Brazil;08.2017;3029 
Brazil;09.2017;3778 
Brazil;10.2017;4752 
Brazil;11.2017;3084 
Brazil;12.2017;3445 
Brazil;01.2018;3470 
Brazil;02.2018;2224 
Brazil;03.2018;4445 
Brazil;04.2018;5184 
Brazil;05.2018;4067 
Brazil;06.2018;2806 
Brazil;07.2018;4448 
Brazil;08.2018;2654 
Brazil;09.2018;3524 
Brazil;10.2018;4617 
Brazil;11.2018;3308 
Brazil;12.2018;3454 
Brazil;01.2019;2935 
Brazil;02.2019;2122 
Brazil;03.2019;5070 
Brazil;04.2019;5726 
Brazil;05.2019;4244 
Brazil;06.2019;3363 
Brazil;07.2019;4476 
Brazil;08.2019;2957 
Brazil;09.2019;3958 
Brazil;10.2019;4656 
Brazil;11.2019;3733 
Brazil;12.2019;4335 
Brazil;01.2020;3419 
Brazil;02.2020;2010 
Brazil;03.2020;995 
Brazil;04.2020;13 
Brazil;05.2020;2 
Brazil;06.2020;10 
Brazil;07.2020;17 
Brazil;08.2020;45 
Brazil;09.2020;42 
Brazil;10.2020;87 
Brazil;11.2020;151 
Brazil;12.2020;97 
Brazil;01.2021;254 
Brazil;02.2021;69 
Brazil;03.2021;38 
Brazil;04.2021;83 
Brazil;05.2021;86 
Brazil;06.2021;105 
Brazil;07.2021;1127 
Brazil;08.2021;568 
Brazil;09.2021;122 
Brazil;10.2021;131 
Brazil;11.2021;104 
Brazil;12.2021;44 
Brazil;01.2022;279 
Brazil;02.2022;117 
Brazil;03.2022;275 
Brazil;04.2022;434 
Brazil;05.2022;348 
Brazil;06.2022;424 
Brazil;07.2022;527 
Brazil;08.2022;602 
Brazil;09.2022;864 
Brazil;10.2022;1489 
Brazil;11.2022;1484 
Brazil;12.2022;2593 
Brazil;01.2023;2050 
Brazil;02.2023;1884 
Brazil;03.2023;4833 
Brazil;04.2023;4971 
Brazil;05.2023;3666 
Brazil;06.2023;2784 
Brazil;07.2023;0 
Brazil;08.2023;0 
Brazil;09.2023;0 
Brazil;10.2023;0 
Brazil;11.2023;0 
Brazil;12.2023;0 
Brunei;01.2017;321 
Brunei;02.2017;237 
Brunei;03.2017;547 
Brunei;04.2017;296 
Brunei;05.2017;242 
Brunei;06.2017;199 
Brunei;07.2017;235 
Brunei;08.2017;144 
Brunei;09.2017;236 
Brunei;10.2017;262 
Brunei;11.2017;272 
Brunei;12.2017;708 
Brunei;01.2018;185 
Brunei;02.2018;186 
Brunei;03.2018;551 
Brunei;04.2018;313 
Brunei;05.2018;192 
Brunei;06.2018;217 
Brunei;07.2018;159 
Brunei;08.2018;136 
Brunei;09.2018;250 
Brunei;10.2018;326 
Brunei;11.2018;358 
Brunei;12.2018;753 
Brunei;01.2019;221 
Brunei;02.2019;202 
Brunei;03.2019;820 
Brunei;04.2019;308 
Brunei;05.2019;277 
Brunei;06.2019;335 
Brunei;07.2019;329 
Brunei;08.2019;220 
Brunei;09.2019;390 
Brunei;10.2019;374 
Brunei;11.2019;451 
Brunei;12.2019;939 
Brunei;01.2020;480 
Brunei;02.2020;212 
Brunei;03.2020;41 
Brunei;04.2020;0 
Brunei;05.2020;0 
Brunei;06.2020;0 
Brunei;07.2020;0 
Brunei;08.2020;0 
Brunei;09.2020;2 
Brunei;10.2020;3 
Brunei;11.2020;4 
Brunei;12.2020;0 
Brunei;01.2021;4 
Brunei;02.2021;0 
Brunei;03.2021;0 
Brunei;04.2021;0 
Brunei;05.2021;3 
Brunei;06.2021;0 
Brunei;07.2021;10 
Brunei;08.2021;0 
Brunei;09.2021;0 
Brunei;10.2021;2 
Brunei;11.2021;3 
